team name,num,name,age,nationality,position,market value
Squad Paris Saint-Germain,99,Gianluigi Donnarumma,25,Italy,Goalkeeper,€40.00m
Squad Paris Saint-Germain,80,Arnau Tenas,22,Spain,Goalkeeper,€5.00m
Squad Paris Saint-Germain,1,Keylor Navas,37,Costa Rica,Goalkeeper,€2.00m
Squad Paris Saint-Germain,16,Sergio Rico,30,Spain,Goalkeeper,€2.00m
Squad Paris Saint-Germain,30,Alexandre Letellier,33,France,Goalkeeper,€300k
Squad Paris Saint-Germain,5,Marquinhos,29,Brazil,Centre-Back,€55.00m
Squad Paris Saint-Germain,37,Milan Skriniar,29,Slovakia,Centre-Back,€40.00m
Squad Paris Saint-Germain,35,Lucas Beraldo,20,Brazil,Centre-Back,€20.00m
Squad Paris Saint-Germain,3,Presnel Kimpembe,28,France,Centre-Back,€15.00m
Squad Paris Saint-Germain,25,Nuno Mendes,21,Portugal,Left-Back,€60.00m
Squad Paris Saint-Germain,21,Lucas Hernández,28,France,Left-Back,€45.00m
Squad Paris Saint-Germain,97,Layvin Kurzawa,31,France,Left-Back,€2.50m
Squad Paris Saint-Germain,2,Achraf Hakimi,25,Morocco,Right-Back,€65.00m
Squad Paris Saint-Germain,26,Nordi Mukiele,26,France,Right-Back,€10.00m
Squad Paris Saint-Germain,4,Manuel Ugarte,23,Uruguay,Defensive Midfield,€60.00m
Squad Paris Saint-Germain,15,Danilo Pereira,32,Portugal,Defensive Midfield,€9.00m
Squad Paris Saint-Germain,33,Warren Zaïre-Emery,18,France,Central Midfield,€60.00m
Squad Paris Saint-Germain,17,Vitinha,24,Portugal,Central Midfield,€45.00m
Squad Paris Saint-Germain,8,Fabián Ruiz,28,Spain,Central Midfield,€30.00m
Squad Paris Saint-Germain,28,Carlos Soler,27,Spain,Central Midfield,€20.00m
Squad Paris Saint-Germain,38,Ethan Mbappé,17,France,Central Midfield,€500k
Squad Paris Saint-Germain,19,Kang-in Lee,23,"Korea, South",Attacking Midfield,€22.00m
Squad Paris Saint-Germain,41,Senny Mayulu,17,France,Attacking Midfield,€1.00m
Squad Paris Saint-Germain,29,Bradley Barcola,21,France,Left Winger,€40.00m
Squad Paris Saint-Germain,10,Ousmane Dembélé,26,France,Right Winger,€60.00m
Squad Paris Saint-Germain,11,Marco Asensio,28,Spain,Right Winger,€20.00m
Squad Paris Saint-Germain,7,Kylian Mbappé,25,France,Centre-Forward,€180.00m
Squad Paris Saint-Germain,23,Randal Kolo Muani,25,France,Centre-Forward,€60.00m
Squad Paris Saint-Germain,9,Gonçalo Ramos,22,Portugal,Centre-Forward,€50.00m
Squad AS Monaco,16,Philipp Köhn,26,Switzerland,Goalkeeper,€7.00m
Squad AS Monaco,1,Radoslaw Majecki,24,Poland,Goalkeeper,€3.00m
Squad AS Monaco,50,Yann Lienard,21,France,Goalkeeper,€200k
Squad AS Monaco,22,Mohammed Salisu,25,Ghana,Centre-Back,€15.00m
Squad AS Monaco,3,Guillermo Maripán,29,Chile,Centre-Back,€10.00m
Squad AS Monaco,88,Soungoutou Magassa,20,France,Centre-Back,€10.00m
Squad AS Monaco,5,Thilo Kehrer,27,Germany,Centre-Back,€9.00m
Squad AS Monaco,12,Caio Henrique,26,Brazil,Left-Back,€20.00m
Squad AS Monaco,14,Ismail Jakobs,24,Senegal,Left-Back,€8.00m
Squad AS Monaco,20,Kassoum Ouattara,19,France,Left-Back,€6.00m
Squad AS Monaco,2,Vanderson,22,Brazil,Right-Back,€20.00m
Squad AS Monaco,99,Wilfried Singo,23,Cote d'Ivoire,Right-Back,€20.00m
Squad AS Monaco,4,Mohamed Camara,24,Mali,Defensive Midfield,€25.00m
Squad AS Monaco,6,Denis Zakaria,27,Switzerland,Defensive Midfield,€25.00m
Squad AS Monaco,19,Youssouf Fofana,25,France,Central Midfield,€28.00m
Squad AS Monaco,37,Edan Diop,19,France,Central Midfield,€2.00m
Squad AS Monaco,17,Aleksandr Golovin,27,Russia,Attacking Midfield,€30.00m
Squad AS Monaco,7,Eliesse Ben Seghir,19,Morocco,Attacking Midfield,€15.00m
Squad AS Monaco,21,Maghnes Akliouche,22,France,Attacking Midfield,€15.00m
Squad AS Monaco,18,Takumi Minamino,29,Japan,Left Winger,€15.00m
Squad AS Monaco,27,Krépin Diatta,25,Senegal,Right Winger,€12.00m
Squad AS Monaco,29,Folarin Balogun,22,United States,Centre-Forward,€30.00m
Squad AS Monaco,36,Breel Embolo,27,Switzerland,Centre-Forward,€12.00m
Squad AS Monaco,10,Wissam Ben Yedder,33,France,Centre-Forward,€10.00m
Squad Stade Rennais FC,1,Gauthier Gallon,30,France,Goalkeeper,€1.50m
Squad Stade Rennais FC,30,Steve Mandanda,39,France,Goalkeeper,€1.00m
Squad Stade Rennais FC,40,Geoffrey Lembet,35,Central African Republic,Goalkeeper,€150k
Squad Stade Rennais FC,5,Arthur Theate,23,Belgium,Centre-Back,€20.00m
Squad Stade Rennais FC,16,Jeanuël Belocian,19,France,Centre-Back,€10.00m
Squad Stade Rennais FC,36,Alidu Seidu,23,Ghana,Centre-Back,€9.00m
Squad Stade Rennais FC,23,Warmed Omari,23,France,Centre-Back,€8.00m
Squad Stade Rennais FC,4,Christopher Wooh,22,Cameroon,Centre-Back,€6.00m
Squad Stade Rennais FC,3,Adrien Truffert,22,France,Left-Back,€18.00m
Squad Stade Rennais FC,43,Mahamadou Nagida,18,Cameroon,Left-Back,€500k
Squad Stade Rennais FC,17,Guéla Doué,21,Cote d'Ivoire,Right-Back,€7.00m
Squad Stade Rennais FC,6,Azor Matusiwa,25,Netherlands,Defensive Midfield,€13.00m
Squad Stade Rennais FC,8,Baptiste Santamaria,29,France,Defensive Midfield,€12.00m
Squad Stade Rennais FC,14,Benjamin Bourigeaud,30,France,Central Midfield,€18.00m
Squad Stade Rennais FC,28,Enzo Le Fée,24,France,Attacking Midfield,€20.00m
Squad Stade Rennais FC,33,Désiré Doué,18,France,Attacking Midfield,€20.00m
Squad Stade Rennais FC,11,Ludovic Blas,26,France,Attacking Midfield,€18.00m
Squad Stade Rennais FC,32,Fabian Rieder,22,Switzerland,Attacking Midfield,€10.00m
Squad Stade Rennais FC,10,Amine Gouiri,24,Algeria,Left Winger,€28.00m
Squad Stade Rennais FC,7,Martin Terrier,27,France,Left Winger,€25.00m
Squad Stade Rennais FC,34,Ibrahim Salah,22,Morocco,Left Winger,€5.00m
Squad Stade Rennais FC,9,Arnaud Kalimuendo,22,France,Centre-Forward,€20.00m
Squad Stade Rennais FC,99,Bertuğ Yıldırım,21,Türkiye,Centre-Forward,€4.00m
Squad Stade Rennais FC,39,Mathis Lambourde,18,France,Centre-Forward,€500k
Squad OGC Nice,1,Marcin Bulka,24,Poland,Goalkeeper,€18.00m
Squad OGC Nice,31,Maxime Dupé,31,France,Goalkeeper,€2.00m
Squad OGC Nice,77,Teddy Boulhendi,23,Algeria,Goalkeeper,€150k
Squad OGC Nice,6,Jean-Clair Todibo,24,France,Centre-Back,€35.00m
Squad OGC Nice,4,Dante,40,Brazil,Centre-Back,€600k
Squad OGC Nice,44,Amidou Doumbouya,16,France,Centre-Back,€500k
Squad OGC Nice,34,Yannis Nahounou,19,France,Centre-Back,€150k
Squad OGC Nice,26,Melvin Bard,23,France,Left-Back,€12.00m
Squad OGC Nice,15,Romain Perraud,26,France,Left-Back,€6.00m
Squad OGC Nice,23,Jordan Lotomba,25,Switzerland,Right-Back,€8.00m
Squad OGC Nice,2,Valentin Rosier,27,France,Right-Back,€5.00m
Squad OGC Nice,33,Antoine Mendy,19,France,Right-Back,€800k
Squad OGC Nice,55,Youssouf Ndayishimiye,25,Burundi,Defensive Midfield,€18.00m
Squad OGC Nice,8,Pablo Rosario,27,Netherlands,Defensive Midfield,€7.00m
Squad OGC Nice,21,Alexis Beka Beka,23,France,Defensive Midfield,€2.00m
Squad OGC Nice,19,Khéphren Thuram,23,France,Central Midfield,€35.00m
Squad OGC Nice,28,Hicham Boudaoui,24,Algeria,Central Midfield,€9.00m
Squad OGC Nice,11,Morgan Sanson,29,France,Central Midfield,€7.00m
Squad OGC Nice,32,Tom Louchet,20,France,Central Midfield,€2.50m
Squad OGC Nice,39,Daouda Traoré,17,France,Central Midfield,€100k
Squad OGC Nice,18,Alexis Claude-Maurice,25,France,Attacking Midfield,€4.00m
Squad OGC Nice,7,Jérémie Boga,27,Cote d'Ivoire,Left Winger,€15.00m
Squad OGC Nice,10,Sofiane Diop,23,Morocco,Left Winger,€15.00m
Squad OGC Nice,25,Mohamed-Ali Cho,20,France,Left Winger,€10.00m
Squad OGC Nice,27,Aliou Baldé,21,Senegal,Left Winger,€1.00m
Squad OGC Nice,9,Terem Moffi,24,Nigeria,Centre-Forward,€25.00m
Squad OGC Nice,24,Gaëtan Laborde,29,France,Centre-Forward,€15.00m
Squad OGC Nice,29,Evann Guessand,22,Cote d'Ivoire,Centre-Forward,€8.00m
Squad LOSC Lille,30,Lucas Chevalier,22,France,Goalkeeper,€22.00m
Squad LOSC Lille,1,Vito Mannone,36,Italy,Goalkeeper,€250k
Squad LOSC Lille,16,Adam Jakubech,27,Slovakia,Goalkeeper,€250k
Squad LOSC Lille,15,Leny Yoro,18,France,Centre-Back,€40.00m
Squad LOSC Lille,4,Alexsandro,24,Brazil,Centre-Back,€7.00m
Squad LOSC Lille,14,Samuel Umtiti,30,France,Centre-Back,€3.00m
Squad LOSC Lille,28,Rafael Fernandes,21,Portugal,Centre-Back,€1.50m
Squad LOSC Lille,5,Gabriel Gudmundsson,24,Sweden,Left-Back,€4.00m
Squad LOSC Lille,31,Ismaily,34,Brazil,Left-Back,€2.00m
Squad LOSC Lille,18,Bafodé Diakité,23,France,Right-Back,€15.00m
Squad LOSC Lille,22,Tiago Santos,21,Portugal,Right-Back,€8.00m
Squad LOSC Lille,6,Nabil Bentaleb,29,Algeria,Defensive Midfield,€8.00m
Squad LOSC Lille,21,Benjamin André,33,France,Defensive Midfield,€8.00m
Squad LOSC Lille,20,Ignacio Miramón,20,Argentina,Defensive Midfield,€3.00m
Squad LOSC Lille,32,Ayyoub Bouaddi,16,France,Central Midfield,€5.00m
Squad LOSC Lille,8,Angel Gomes,23,England,Attacking Midfield,€22.00m
Squad LOSC Lille,12,Yusuf Yazıcı,27,Türkiye,Attacking Midfield,€10.00m
Squad LOSC Lille,10,Rémy Cabella,34,France,Attacking Midfield,€4.00m
Squad LOSC Lille,7,Hákon Arnar Haraldsson,21,Iceland,Left Winger,€8.00m
Squad LOSC Lille,19,Tiago Morais,20,Portugal,Left Winger,€3.00m
Squad LOSC Lille,17,Ivan Cavaleiro,30,Angola,Left Winger,€2.50m
Squad LOSC Lille,23,Edon Zhegrova,25,Kosovo,Right Winger,€15.00m
Squad LOSC Lille,11,Adam Ounas,27,Algeria,Right Winger,€5.00m
Squad LOSC Lille,9,Jonathan David,24,Canada,Centre-Forward,€50.00m
Squad LOSC Lille,24,Andrej Ilic,24,Serbia,Centre-Forward,€3.00m
Squad Olympique Lyon,23,Lucas Perri,26,Brazil,Goalkeeper,€6.00m
Squad Olympique Lyon,1,Anthony Lopes,33,Portugal,Goalkeeper,€5.00m
Squad Olympique Lyon,30,Justin Bengui Joao,18,France,Goalkeeper,€300k
Squad Olympique Lyon,12,Jake O'Brien,22,Ireland,Centre-Back,€9.00m
Squad Olympique Lyon,55,Duje Caleta-Car,27,Croatia,Centre-Back,€7.00m
Squad Olympique Lyon,2,Sinaly Diomandé,23,Cote d'Ivoire,Centre-Back,€5.00m
Squad Olympique Lyon,14,Adryelson,26,Brazil,Centre-Back,€5.00m
Squad Olympique Lyon,5,Dejan Lovren,34,Croatia,Centre-Back,€2.00m
Squad Olympique Lyon,3,Nicolás Tagliafico,31,Argentina,Left-Back,€8.00m
Squad Olympique Lyon,21,Henrique Silva,29,Brazil,Left-Back,€1.00m
Squad Olympique Lyon,20,Saël Kumbedi,19,France,Right-Back,€9.00m
Squad Olympique Lyon,22,Clinton Mata,31,Angola,Right-Back,€4.00m
Squad Olympique Lyon,24,Johann Lepenant,21,France,Defensive Midfield,€7.00m
Squad Olympique Lyon,31,Nemanja Matic,35,Serbia,Defensive Midfield,€3.50m
Squad Olympique Lyon,4,Paul Akouokou,26,Cote d'Ivoire,Defensive Midfield,€2.00m
Squad Olympique Lyon,25,Orel Mangala,26,Belgium,Central Midfield,€22.00m
Squad Olympique Lyon,6,Maxence Caqueret,24,France,Central Midfield,€20.00m
Squad Olympique Lyon,8,Corentin Tolisso,29,France,Central Midfield,€5.00m
Squad Olympique Lyon,34,Mahamadou Diawara,19,France,Central Midfield,€3.00m
Squad Olympique Lyon,84,Mohamed El Arouch,20,France,Central Midfield,€2.00m
Squad Olympique Lyon,98,Ainsley Maitland-Niles,26,England,Right Midfield,€7.00m
Squad Olympique Lyon,11,Malick Fofana,19,Belgium,Left Midfield,€12.00m
Squad Olympique Lyon,18,Rayan Cherki,20,France,Attacking Midfield,€25.00m
Squad Olympique Lyon,17,Saïd Benrahma,28,Algeria,Left Winger,€22.00m
Squad Olympique Lyon,37,Ernest Nuamah,20,Ghana,Right Winger,€18.00m
Squad Olympique Lyon,9,Gift Orban,21,Nigeria,Centre-Forward,€15.00m
Squad Olympique Lyon,10,Alexandre Lacazette,32,France,Centre-Forward,€10.00m
Squad Olympique Lyon,7,Mama Baldé,28,Guinea-Bissau,Centre-Forward,€4.00m
Squad Olympique Marseille,16,Pau López,29,Spain,Goalkeeper,€10.00m
Squad Olympique Marseille,36,Rubén Blanco,28,Spain,Goalkeeper,€2.50m
Squad Olympique Marseille,1,Simon Ngapandouetnbu,21,Cameroon,Goalkeeper,€300k
Squad Olympique Marseille,99,Chancel Mbemba,29,DR Congo,Centre-Back,€15.00m
Squad Olympique Marseille,5,Leonardo Balerdi,25,Argentina,Centre-Back,€10.00m
Squad Olympique Marseille,4,Samuel Gigot,30,France,Centre-Back,€9.00m
Squad Olympique Marseille,18,Bamo Meïté,22,Cote d'Ivoire,Centre-Back,€5.00m
Squad Olympique Marseille,3,Quentin Merlin,21,France,Left-Back,€10.00m
Squad Olympique Marseille,6,Ulisses Garcia,28,Switzerland,Left-Back,€4.00m
Squad Olympique Marseille,7,Jonathan Clauss,31,France,Right-Back,€15.00m
Squad Olympique Marseille,62,Amir Murillo,28,Panama,Right-Back,€3.00m
Squad Olympique Marseille,19,Geoffrey Kondogbia,31,Central African Republic,Defensive Midfield,€15.00m
Squad Olympique Marseille,22,Pape Gueye,25,Senegal,Defensive Midfield,€6.00m
Squad Olympique Marseille,17,Jean Onana,24,Cameroon,Defensive Midfield,€4.00m
Squad Olympique Marseille,21,Valentin Rongier,29,France,Central Midfield,€15.00m
Squad Olympique Marseille,27,Jordan Veretout,31,France,Central Midfield,€15.00m
Squad Olympique Marseille,8,Azzedine Ounahi,23,Morocco,Central Midfield,€12.00m
Squad Olympique Marseille,34,Bilal Nadir,20,Morocco,Central Midfield,€500k
Squad Olympique Marseille,37,Emran Soglo,18,England,Left Midfield,€1.00m
Squad Olympique Marseille,11,Amine Harit,26,Morocco,Attacking Midfield,€15.00m
Squad Olympique Marseille,44,Luis Henrique,22,Brazil,Left Winger,€6.00m
Squad Olympique Marseille,23,Ismaïla Sarr,26,Senegal,Right Winger,€20.00m
Squad Olympique Marseille,20,Joaquín Correa,29,Argentina,Second Striker,€8.00m
Squad Olympique Marseille,29,Iliman Ndiaye,24,Senegal,Centre-Forward,€18.00m
Squad Olympique Marseille,14,Faris Moumbagna,23,Cameroon,Centre-Forward,€8.00m
Squad Olympique Marseille,10,Pierre-Emerick Aubameyang,34,Gabon,Centre-Forward,€4.00m
Squad RC Lens,30,Brice Samba,29,France,Goalkeeper,€15.00m
Squad RC Lens,16,Jean-Louis Leca,38,France,Goalkeeper,€200k
Squad RC Lens,40,Yannick Pandor,22,Comoros,Goalkeeper,€150k
Squad RC Lens,4,Kevin Danso,25,Austria,Centre-Back,€25.00m
Squad RC Lens,14,Facundo Medina,24,Argentina,Centre-Back,€25.00m
Squad RC Lens,24,Jonathan Gradit,31,France,Centre-Back,€5.00m
Squad RC Lens,25,Abdukodir Khusanov,20,Uzbekistan,Centre-Back,€2.00m
Squad RC Lens,3,Deiver Machado,30,Colombia,Left-Back,€4.00m
Squad RC Lens,21,Massadio Haidara,31,Mali,Left-Back,€2.50m
Squad RC Lens,13,Jhoanner Chávez,21,Ecuador,Left-Back,€2.00m
Squad RC Lens,2,Ruben Aguilar,30,France,Right-Back,€6.00m
Squad RC Lens,6,Salis Abdul Samed,24,Ghana,Defensive Midfield,€12.00m
Squad RC Lens,26,Nampalys Mendy,31,Senegal,Defensive Midfield,€3.00m
Squad RC Lens,18,Andy Diouf,20,France,Central Midfield,€10.00m
Squad RC Lens,23,Neil El Aynaoui,22,Morocco,Central Midfield,€8.00m
Squad RC Lens,29,Przemyslaw Frankowski,29,Poland,Right Midfield,€9.00m
Squad RC Lens,19,Jimmy Cabot,29,France,Right Midfield,€3.00m
Squad RC Lens,10,David Pereira da Costa,23,Portugal,Attacking Midfield,€8.00m
Squad RC Lens,11,Angelo Fulgini,27,France,Attacking Midfield,€8.00m
Squad RC Lens,28,Adrien Thomasson,30,France,Attacking Midfield,€6.00m
Squad RC Lens,32,Ayanda Sishuba,19,Belgium,Attacking Midfield,€500k
Squad RC Lens,37,Nolan Bonte,20,France,Attacking Midfield,€100k
Squad RC Lens,27,Morgan Guilavogui,26,Guinea,Right Winger,€3.50m
Squad RC Lens,9,Elye Wahi,21,France,Centre-Forward,€35.00m
Squad RC Lens,22,Wesley Saïd,28,France,Centre-Forward,€4.00m
Squad RC Lens,7,Florian Sotoca,33,France,Centre-Forward,€3.50m
Squad RC Lens,36,Ibrahima Baldé,21,France,Centre-Forward,€400k
Squad RC Strasbourg Alsace,36,Alaa Bellaarouch,22,Morocco,Goalkeeper,€1.50m
Squad RC Strasbourg Alsace,1,Matthieu Dreyer,35,France,Goalkeeper,€200k
Squad RC Strasbourg Alsace,30,Alexandre Pierre,23,Haiti,Goalkeeper,€100k
Squad RC Strasbourg Alsace,24,Abakar Sylla,21,Cote d'Ivoire,Centre-Back,€12.00m
Squad RC Strasbourg Alsace,29,Ismaël Doukouré,20,France,Centre-Back,€12.00m
Squad RC Strasbourg Alsace,5,Lucas Perrin,25,France,Centre-Back,€3.00m
Squad RC Strasbourg Alsace,13,Saïdou Sow,21,Guinea,Centre-Back,€2.00m
Squad RC Strasbourg Alsace,25,Steven Baseya,19,France,Centre-Back,€50k
Squad RC Strasbourg Alsace,3,Thomas Delaine,32,France,Left-Back,€1.20m
Squad RC Strasbourg Alsace,2,Frédéric Guilbert,29,France,Right-Back,€4.00m
Squad RC Strasbourg Alsace,28,Marvin Senaya,23,France,Right-Back,€1.00m
Squad RC Strasbourg Alsace,4,Karol Fila,25,Poland,Right-Back,€800k
Squad RC Strasbourg Alsace,18,Junior Mwanga,20,France,Defensive Midfield,€7.00m
Squad RC Strasbourg Alsace,27,Ibrahima Sissoko,26,Mali,Defensive Midfield,€5.00m
Squad RC Strasbourg Alsace,6,Jean-Eudes Aholou,30,Cote d'Ivoire,Defensive Midfield,€1.00m
Squad RC Strasbourg Alsace,8,Andrey Santos,19,Brazil,Central Midfield,€14.00m
Squad RC Strasbourg Alsace,7,Jessy Deminguet,26,France,Central Midfield,€1.50m
Squad RC Strasbourg Alsace,19,Habib Diarra,20,Senegal,Attacking Midfield,€18.00m
Squad RC Strasbourg Alsace,26,Dilane Bakwa,21,France,Left Winger,€7.00m
Squad RC Strasbourg Alsace,23,Ângelo,19,Brazil,Right Winger,€15.00m
Squad RC Strasbourg Alsace,10,Emanuel Emegha,21,Netherlands,Centre-Forward,€12.00m
Squad RC Strasbourg Alsace,11,Moïse Sahi Dion,22,Cote d'Ivoire,Centre-Forward,€2.00m
Squad RC Strasbourg Alsace,12,Lebo Mothiba,28,South Africa,Centre-Forward,€1.50m
Squad RC Strasbourg Alsace,9,Kévin Gameiro,36,France,Centre-Forward,€800k
Squad Stade Reims,94,Yehvann Diouf,24,France,Goalkeeper,€10.00m
Squad Stade Reims,96,Alexandre Olliero,28,France,Goalkeeper,€500k
Squad Stade Reims,16,Ludovic Butelle,41,France,Goalkeeper,€100k
Squad Stade Reims,2,Joseph Okumu,26,Kenya,Centre-Back,€9.00m
Squad Stade Reims,24,Emmanuel Agbadou,26,Cote d'Ivoire,Centre-Back,€9.00m
Squad Stade Reims,5,Yunis Abdelhamid,36,Morocco,Centre-Back,€700k
Squad Stade Reims,18,Sergio Akieme,26,Spain,Left-Back,€8.00m
Squad Stade Reims,25,Thibault De Smet,25,Belgium,Left-Back,€4.00m
Squad Stade Reims,32,Thomas Foket,29,Belgium,Right-Back,€7.00m
Squad Stade Reims,4,Maxime Busi,24,Belgium,Right-Back,€2.00m
Squad Stade Reims,45,Thérence Koudou,19,France,Right-Back,€600k
Squad Stade Reims,6,Valentin Atangana,18,France,Defensive Midfield,€800k
Squad Stade Reims,26,Benjamin Stambouli,33,France,Defensive Midfield,€800k
Squad Stade Reims,15,Marshall Munetsi,27,Zimbabwe,Central Midfield,€12.00m
Squad Stade Reims,10,Teddy Teuma,30,Malta,Central Midfield,€7.00m
Squad Stade Reims,8,Amir Richardson,22,Morocco,Central Midfield,€6.00m
Squad Stade Reims,14,Reda Khadra,22,Germany,Attacking Midfield,€3.00m
Squad Stade Reims,72,Amadou Koné,18,Cote d'Ivoire,Attacking Midfield,€400k
Squad Stade Reims,9,Mohamed Daramy,22,Denmark,Left Winger,€10.00m
Squad Stade Reims,17,Keito Nakamura,23,Japan,Left Winger,€10.00m
Squad Stade Reims,67,Mamadou Diakhon,18,France,Left Winger,€700k
Squad Stade Reims,7,Junya Ito,31,Japan,Right Winger,€10.00m
Squad Stade Reims,22,Oumar Diakité,20,Cote d'Ivoire,Centre-Forward,€6.00m
Squad Stade Reims,27,Adama Bojang,19,The Gambia,Centre-Forward,€500k
Squad FC Lorient,38,Yvon Mvogo,29,Switzerland,Goalkeeper,€3.50m
Squad FC Lorient,1,Alfred Gomis,30,Senegal,Goalkeeper,€1.50m
Squad FC Lorient,94,Dominique Youfeigane,24,Central African Republic,Goalkeeper,€250k
Squad FC Lorient,3,Montassar Talbi,25,Tunisia,Centre-Back,€8.00m
Squad FC Lorient,95,Isaak Touré,21,France,Centre-Back,€8.00m
Squad FC Lorient,13,Formose Mendy,23,Senegal,Centre-Back,€5.00m
Squad FC Lorient,32,Nathaniel Adjei,21,Ghana,Centre-Back,€2.50m
Squad FC Lorient,15,Julien Laporte,30,France,Centre-Back,€2.00m
Squad FC Lorient,4,Loris Mouyokolo,22,France,Centre-Back,€400k
Squad FC Lorient,5,Benjamin Mendy,29,France,Left-Back,€2.00m
Squad FC Lorient,12,Darlin Yongwa,23,Cameroon,Left-Back,€1.50m
Squad FC Lorient,24,Gédéon Kalulu,26,DR Congo,Right-Back,€4.00m
Squad FC Lorient,7,Panos Katseris,22,Greece,Right-Back,€2.50m
Squad FC Lorient,2,Igor Silva,27,Brazil,Right-Back,€1.20m
Squad FC Lorient,19,Laurent Abergel,31,France,Defensive Midfield,€3.00m
Squad FC Lorient,14,Tiemoué Bakayoko,29,France,Defensive Midfield,€2.00m
Squad FC Lorient,8,Bonke Innocent,28,Nigeria,Defensive Midfield,€1.50m
Squad FC Lorient,17,Jean-Victor Makengo,25,France,Central Midfield,€8.00m
Squad FC Lorient,6,Imrân Louza,24,Morocco,Central Midfield,€7.00m
Squad FC Lorient,44,Ayman Kari,19,France,Central Midfield,€2.50m
Squad FC Lorient,37,Théo Le Bris,21,France,Left Midfield,€2.50m
Squad FC Lorient,22,Eli Junior Kroupi,17,France,Attacking Midfield,€15.00m
Squad FC Lorient,21,Julien Ponceau,23,France,Attacking Midfield,€3.00m
Squad FC Lorient,97,Quentin Boisgard,27,France,Attacking Midfield,€900k
Squad FC Lorient,10,Badredine Bouanani,19,Algeria,Right Winger,€5.00m
Squad FC Lorient,9,Mohamed Bamba,22,Cote d'Ivoire,Centre-Forward,€5.00m
Squad FC Lorient,11,Bamba Dieng,24,Senegal,Centre-Forward,€5.00m
Squad FC Lorient,27,Aiyegun Tosin,25,Benin,Centre-Forward,€3.50m
Squad FC Toulouse,50,Guillaume Restes,19,France,Goalkeeper,€12.00m
Squad FC Toulouse,30,Álex Domínguez,25,Spain,Goalkeeper,€300k
Squad FC Toulouse,1,Thomas Himeur,23,France,Goalkeeper,€150k
Squad FC Toulouse,40,Justin Lacombe,21,France,Goalkeeper,€100k
Squad FC Toulouse,6,Logan Costa,23,Cape Verde,Centre-Back,€8.00m
Squad FC Toulouse,13,Christian Mawissa,18,France,Centre-Back,€7.00m
Squad FC Toulouse,2,Rasmus Nicolaisen,27,Denmark,Centre-Back,€6.00m
Squad FC Toulouse,23,Moussa Diarra,23,Mali,Centre-Back,€1.50m
Squad FC Toulouse,25,Kévin Keben,20,Cameroon,Centre-Back,€400k
Squad FC Toulouse,17,Gabriel Suazo,26,Chile,Left-Back,€3.00m
Squad FC Toulouse,26,Ylies Aradj,18,France,Left-Back,€50k
Squad FC Toulouse,3,Mikkel Desler,29,Denmark,Right-Back,€3.00m
Squad FC Toulouse,12,Warren Kamanzi,23,Norway,Right-Back,€1.50m
Squad FC Toulouse,4,Stijn Spierings,28,Netherlands,Defensive Midfield,€5.00m
Squad FC Toulouse,24,Cristian Cásseres Jr.,24,Venezuela,Central Midfield,€3.50m
Squad FC Toulouse,8,Vincent Sierro,28,Switzerland,Central Midfield,€3.00m
Squad FC Toulouse,37,Yann Gboho,23,France,Attacking Midfield,€3.50m
Squad FC Toulouse,20,Niklas Schmidt,26,Germany,Attacking Midfield,€3.00m
Squad FC Toulouse,5,Denis Genreau,24,Australia,Attacking Midfield,€2.00m
Squad FC Toulouse,11,César Gelabert,23,Spain,Attacking Midfield,€1.50m
Squad FC Toulouse,22,Naatan Skyttä,21,Finland,Attacking Midfield,€400k
Squad FC Toulouse,10,Ibrahim Cissoko,21,Netherlands,Left Winger,€2.00m
Squad FC Toulouse,7,Zakaria Aboukhlal,24,Morocco,Right Winger,€10.00m
Squad FC Toulouse,15,Aron Dønnum,25,Norway,Right Winger,€3.50m
Squad FC Toulouse,80,Shavy Babicka,23,Gabon,Right Winger,€2.00m
Squad FC Toulouse,9,Thijs Dallinga,23,Netherlands,Centre-Forward,€15.00m
Squad FC Toulouse,19,Frank Magri,24,Cameroon,Centre-Forward,€3.00m
Squad Stade Brestois 29,40,Marco Bizot,33,Netherlands,Goalkeeper,€4.00m
Squad Stade Brestois 29,30,Grégoire Coudert,25,France,Goalkeeper,€400k
Squad Stade Brestois 29,16,Yan Marillat,29,France,Goalkeeper,€200k
Squad Stade Brestois 29,3,Lilian Brassier,24,France,Centre-Back,€10.00m
Squad Stade Brestois 29,5,Brendan Chardonnet,29,France,Centre-Back,€8.00m
Squad Stade Brestois 29,25,Julien Le Cardinal,26,France,Centre-Back,€1.50m
Squad Stade Brestois 29,2,Bradley Locko,21,France,Left-Back,€10.00m
Squad Stade Brestois 29,19,Jordan Amavi,30,France,Left-Back,€1.50m
Squad Stade Brestois 29,18,Antonin Cartillier,19,France,Left-Back,€200k
Squad Stade Brestois 29,27,Kenny Lala,32,France,Right-Back,€3.00m
Squad Stade Brestois 29,12,Luck Zogbé,19,Cote d'Ivoire,Right-Back,€100k
Squad Stade Brestois 29,20,Pierre Lees-Melou,30,France,Defensive Midfield,€10.00m
Squad Stade Brestois 29,28,Jonas Martin,34,France,Defensive Midfield,€1.20m
Squad Stade Brestois 29,45,Mahdi Camara,25,France,Central Midfield,€9.00m
Squad Stade Brestois 29,8,Hugo Magnetti,25,France,Central Midfield,€6.00m
Squad Stade Brestois 29,11,Axel Camblan,20,France,Left Midfield,€600k
