team name,num,name,age,nationality,position,market value
Squad US Recanatese,3,Nicholas Allievi,31,Italy,Centre-Back,€50k
Squad US Recanatese,7,Andrea Pelamatti,19,Russia,Left-Back,€100k
Squad US Recanatese,19,Alessandro Raimo,25,Italy,Right-Back,€150k
Squad US Recanatese,25,Gianluca Longobardi,21,Italy,Right-Back,€150k
Squad US Recanatese,28,Moussa Mané,20,Italy,Right-Back,€75k
Squad US Recanatese,33,Francesco Rizzo,26,Italy,Right-Back,€75k
Squad US Recanatese,16,Biagio Morrone,24,Italy,Defensive Midfield,€200k
Squad US Recanatese,4,Antonio Prisco,20,Italy,Defensive Midfield,€150k
Squad US Recanatese,31,Mattia Fiorini,23,Italy,Defensive Midfield,€125k
Squad US Recanatese,24,Marco Raparo,32,Italy,Defensive Midfield,€75k
Squad US Recanatese,6,Francis Gomez,24,The Gambia,Defensive Midfield,€50k
Squad US Recanatese,8,Gianluca Carpani,30,Italy,Central Midfield,€400k
Squad US Recanatese,10,Alessandro Sbaffo,33,Italy,Attacking Midfield,€400k
Squad US Recanatese,37,Daniele Ferretti,37,Italy,Right Winger,€100k
Squad US Recanatese,17,Destiny Egharevba,21,Italy,Right Winger,€25k
Squad US Recanatese,97,Alessio Re,20,Italy,Right Winger,€25k
Squad US Recanatese,30,Andrea Mazia,20,Italy,Second Striker,€75k
Squad US Recanatese,9,Federico Melchiorri,37,Italy,Centre-Forward,€300k
Squad US Recanatese,11,Mirco Lipari,21,Italy,Centre-Forward,€150k
Squad US Recanatese,21,Filippo Guidobaldi,19,Italy,Centre-Forward,€75k
Squad US Recanatese,74,Matteo Ahmetaj,21,Italy,Centre-Forward,€10k
Squad Vis Pesaro 1898,1,Filippo Neri,21,Italy,Goalkeeper,€200k
Squad Vis Pesaro 1898,22,Emanuele Polverino,27,Italy,Goalkeeper,€75k
Squad Vis Pesaro 1898,12,Mattia Mariani,23,Italy,Goalkeeper,€25k
Squad Vis Pesaro 1898,29,Gabriele Fortin,20,Italy,Goalkeeper,€25k
Squad Vis Pesaro 1898,4,Davide Zagnoni,29,Italy,Centre-Back,€200k
Squad Vis Pesaro 1898,15,Mirco Ceccacci,20,Italy,Centre-Back,€200k
Squad Vis Pesaro 1898,5,Denis Tonucci,35,Italy,Centre-Back,€150k
Squad Vis Pesaro 1898,19,Afonso Peixoto,21,Portugal,Left-Back,€25k
Squad Vis Pesaro 1898,25,Alessandro Mattioli,26,Italy,Right-Back,€150k
Squad Vis Pesaro 1898,6,Stefano Rossoni,27,Italy,Right-Back,€50k
Squad Vis Pesaro 1898,13,Gian Marco Neri,21,Italy,Right-Back,€25k
Squad Vis Pesaro 1898,10,Manuel Di Paola,26,Italy,Defensive Midfield,€200k
Squad Vis Pesaro 1898,11,Damiano Pecile,22,Canada,Defensive Midfield,€100k
Squad Vis Pesaro 1898,37,Mirko Valdifiori,37,Italy,Defensive Midfield,€100k
Squad Vis Pesaro 1898,16,Joel Obi,32,Nigeria,Central Midfield,€100k
Squad Vis Pesaro 1898,38,Matteo Rossetti,25,Italy,Central Midfield,€100k
Squad Vis Pesaro 1898,39,Antonio Pio Iervolino,20,Italy,Central Midfield,€100k
Squad Vis Pesaro 1898,8,Christian Nina,22,Italy,Central Midfield,€75k
Squad Vis Pesaro 1898,23,Lorenzo Loru,20,Italy,Central Midfield,€25k
Squad Vis Pesaro 1898,28,Angelo Foresta,19,Italy,Central Midfield,€25k
Squad Vis Pesaro 1898,60,Mattia Gulli,20,Italy,Central Midfield,€25k
Squad Vis Pesaro 1898,80,Lorenzo Da Pozzo,19,Italy,Right Midfield,€100k
Squad Vis Pesaro 1898,30,Blue Mamona,21,Italy,Left Winger,€75k
Squad Vis Pesaro 1898,14,Jack de Vries,22,United States,Right Winger,€200k
Squad Vis Pesaro 1898,99,Nelson Kemayou,19,Italy,Right Winger,€25k
Squad Vis Pesaro 1898,7,Manuel Pucciarelli,32,Italy,Second Striker,€150k
Squad Vis Pesaro 1898,9,Francesco Nicastro,32,Italy,Centre-Forward,€400k
Squad Vis Pesaro 1898,20,Óttar Magnús Karlsson,27,Iceland,Centre-Forward,€200k
Squad Vis Pesaro 1898,-,Davide Pio Stabile,19,Italy,Centre-Forward,€75k
Squad Vis Pesaro 1898,-,Babacar Diop,20,Senegal,Centre-Forward,€25k
Squad Vis Pesaro 1898,85,Simone Castigliani,20,Italy,Centre-Forward,€25k
Squad Vis Pesaro 1898,30,Juan Ignacio Molina,26,Argentina,Centre-Forward,-
Squad USD Sestri Levante 1919,1,Joyce Anacoura,29,Italy,Goalkeeper,€150k
Squad USD Sestri Levante 1919,22,Pietro Balducci,21,Italy,Goalkeeper,€75k
Squad USD Sestri Levante 1919,74,Matteo Raspa,22,Italy,Goalkeeper,€50k
Squad USD Sestri Levante 1919,64,Francesco Sias,18,Italy,Goalkeeper,€25k
Squad USD Sestri Levante 1919,5,Filippo Oliana,24,Italy,Centre-Back,€200k
Squad USD Sestri Levante 1919,4,Massimiliano Pane,31,Italy,Centre-Back,€150k
Squad USD Sestri Levante 1919,25,Vasco Regini,33,Italy,Centre-Back,€100k
Squad USD Sestri Levante 1919,33,Emanuele Matteucci,24,Italy,Centre-Back,€100k
Squad USD Sestri Levante 1919,24,Edoardo Grosso,21,Italy,Centre-Back,€75k
Squad USD Sestri Levante 1919,3,Cristiano Furno,21,Italy,Left-Back,€150k
Squad USD Sestri Levante 1919,27,Lorenzo Podda,21,Italy,Right-Back,€100k
Squad USD Sestri Levante 1919,6,Luca Troiano,23,Italy,Defensive Midfield,€150k
Squad USD Sestri Levante 1919,86,Silvano Raggio Garibaldi,35,Italy,Defensive Midfield,€100k
Squad USD Sestri Levante 1919,16,Giammarco Schirru,20,Italy,Defensive Midfield,€50k
Squad USD Sestri Levante 1919,21,Mattia Sandri,23,Italy,Central Midfield,€200k
Squad USD Sestri Levante 1919,77,Gabriele Parlanti,20,Italy,Central Midfield,€200k
Squad USD Sestri Levante 1919,10,Simone Andreis,22,Italy,Central Midfield,€100k
Squad USD Sestri Levante 1919,23,Antonio Gala,19,Italy,Central Midfield,€100k
Squad USD Sestri Levante 1919,72,Claudio Vaughn,20,United States,Right Midfield,€50k
Squad USD Sestri Levante 1919,8,Maiko Candiano,31,Italy,Attacking Midfield,€200k
Squad USD Sestri Levante 1919,94,Luca Clemenza,26,Italy,Right Winger,€250k
Squad USD Sestri Levante 1919,11,Bob Murphy Omoregbe,20,Italy,Right Winger,€50k
Squad USD Sestri Levante 1919,7,Riccardo Forte,24,Italy,Second Striker,€200k
Squad USD Sestri Levante 1919,20,Daniel Fossati,20,Italy,Centre-Forward,€100k
Squad USD Sestri Levante 1919,9,Riccardo D'Antoni,21,Italy,Centre-Forward,€50k
Squad Fermana FC,1,Nicola Borghetto,24,Italy,Goalkeeper,€75k
Squad Fermana FC,22,Alessio Furlanetto,22,Italy,Goalkeeper,€75k
Squad Fermana FC,12,Andrea Mancini,18,Italy,Goalkeeper,€25k
Squad Fermana FC,5,Jonathan Spedalieri,22,Italy,Centre-Back,€150k
Squad Fermana FC,-,Emanuele Padella,35,Italy,Centre-Back,€100k
Squad Fermana FC,36,Alessandro Carosso,22,Italy,Centre-Back,€100k
Squad Fermana FC,25,Ivan De Santis,26,Italy,Centre-Back,€50k
Squad Fermana FC,6,Federico Fort,21,Italy,Centre-Back,€25k
Squad Fermana FC,-,Alessandro Rabini,19,Italy,Centre-Back,-
Squad Fermana FC,3,Francesco Pistolesi,19,Italy,Left-Back,€100k
Squad Fermana FC,18,Manuel Vessella,21,Italy,Left-Back,€25k
Squad Fermana FC,2,Alessandro Eleuteri,25,Italy,Right-Back,€150k
Squad Fermana FC,15,Pietro Santi,21,Italy,Right-Back,€100k
Squad Fermana FC,14,Jonas Heinz,21,Italy,Right-Back,€50k
Squad Fermana FC,4,Donato De Pascalis,25,Italy,Right-Back,€25k
Squad Fermana FC,20,Manuel Giandonato,32,Italy,Defensive Midfield,€200k
Squad Fermana FC,16,Tommaso Fontana,24,Italy,Defensive Midfield,€100k
Squad Fermana FC,23,Stefano Palmucci,22,Italy,Defensive Midfield,€25k
Squad Fermana FC,8,Christian Scorza,23,Italy,Central Midfield,€150k
Squad Fermana FC,26,Gianvito Misuraca,34,Italy,Central Midfield,€150k
Squad Fermana FC,21,Nicola Malaccari,32,Italy,Central Midfield,€100k
Squad Fermana FC,28,Ousmane Niang,21,Italy,Central Midfield,€100k
Squad Fermana FC,24,Jacopo Gianelli,23,Italy,Central Midfield,€25k
Squad Fermana FC,19,Davide Marcandella,27,Italy,Attacking Midfield,€50k
Squad Fermana FC,13,Lorenzo Bonfigli,16,Italy,Attacking Midfield,-
Squad Fermana FC,17,Simone Condello,20,Italy,Left Winger,€125k
Squad Fermana FC,7,Riccardo Tilli,24,Italy,Right Winger,€100k
Squad Fermana FC,30,Luca Petrungaro,24,Italy,Right Winger,€100k
Squad Fermana FC,10,Giuseppe Giovinco,33,Italy,Second Striker,€175k
Squad Fermana FC,9,Lorenzo Sorrentino,28,Italy,Centre-Forward,€125k
Squad Fermana FC,70,Mauro Semprini,26,Italy,Centre-Forward,€100k
Squad Fermana FC,11,Daniele Paponi,36,Italy,Centre-Forward,€50k
Squad Fermana FC,90,Elia Petrelli,22,Italy,Centre-Forward,€50k
Squad Benevento Calcio,24,Alberto Paleari,31,Italy,Goalkeeper,€650k
Squad Benevento Calcio,1,Alessandro Nunziante,17,Italy,Goalkeeper,€100k
Squad Benevento Calcio,12,Nicolò Manfredini,35,Italy,Goalkeeper,€100k
Squad Benevento Calcio,58,Christian Pastina,23,Italy,Centre-Back,€450k
Squad Benevento Calcio,96,Riccardo Capellini,24,Italy,Centre-Back,€450k
Squad Benevento Calcio,6,Biagio Meccariello,33,Italy,Centre-Back,€200k
Squad Benevento Calcio,28,Emanuele Terranova,37,Italy,Centre-Back,€150k
Squad Benevento Calcio,3,Amedeo Benedetti,32,Italy,Left-Back,€400k
Squad Benevento Calcio,5,Edoardo Masciangelo,27,Italy,Left-Back,€275k
Squad Benevento Calcio,23,Francesco Rillo,23,Italy,Left-Back,€75k
Squad Benevento Calcio,25,Angelo Viscardi,19,Italy,Left-Back,€75k
Squad Benevento Calcio,20,Filippo Berra,29,Italy,Right-Back,€500k
Squad Benevento Calcio,8,Krzysztof Kubica,23,Poland,Central Midfield,€700k
Squad Benevento Calcio,7,Nermin Karić,24,Sweden,Central Midfield,€600k
Squad Benevento Calcio,31,Filippo Nardi,26,Italy,Central Midfield,€500k
Squad Benevento Calcio,14,Marco Pinato,29,Italy,Central Midfield,€400k
Squad Benevento Calcio,21,Davide Agazzi,30,Italy,Central Midfield,€350k
Squad Benevento Calcio,38,Angelo Talia,21,Italy,Central Midfield,€300k
Squad Benevento Calcio,18,Pier Luigi Simonetti,23,Italy,Central Midfield,€275k
Squad Benevento Calcio,77,Riccardo Rossi,20,Italy,Central Midfield,€50k
Squad Benevento Calcio,16,Riccardo Improta,30,Italy,Left Winger,€900k
Squad Benevento Calcio,30,Lorenzo Carfora,18,Italy,Left Winger,€300k
Squad Benevento Calcio,10,Camillo Ciano,34,Italy,Right Winger,€300k
Squad Benevento Calcio,99,Amato Ciciretti,30,Italy,Right Winger,€250k
Squad Benevento Calcio,98,Don Bolsius,25,Netherlands,Right Winger,€175k
Squad Benevento Calcio,27,Ernesto Starita,28,Italy,Second Striker,€350k
Squad Benevento Calcio,90,Eric Lanini,30,Italy,Centre-Forward,€400k
Squad Benevento Calcio,11,Alexis Ferrante,28,Italy,Centre-Forward,€225k
Squad Benevento Calcio,9,Alessandro Marotta,37,Italy,Centre-Forward,€175k
Squad Catania FC,1,Klavs Bethers,20,Latvia,Goalkeeper,€150k
Squad Catania FC,22,Jacopo Furlan,31,Italy,Goalkeeper,€150k
Squad Catania FC,95,Marco Albertoni,28,Italy,Goalkeeper,€100k
Squad Catania FC,12,Christian Torrisi,17,Italy,Goalkeeper,€10k
Squad Catania FC,2,Marcos Curado,28,Argentina,Centre-Back,€400k
Squad Catania FC,4,Tommaso Silvestri,32,Italy,Centre-Back,€375k
Squad Catania FC,46,Salvatore Monaco,31,Italy,Centre-Back,€200k
Squad Catania FC,27,Alessio Castellini,21,Italy,Centre-Back,€175k
Squad Catania FC,14,Ivan Kontek,27,Croatia,Centre-Back,€150k
Squad Catania FC,28,Alessandro Celli,30,Italy,Left-Back,€350k
Squad Catania FC,3,Kevin Haveri,22,Albania,Left-Back,€250k
Squad Catania FC,11,Antonio Mazzotta,34,Italy,Left-Back,€125k
Squad Catania FC,13,Devid Eugene Bouah,22,Italy,Right-Back,€350k
Squad Catania FC,5,Francesco Rapisarda,31,Italy,Right-Back,€225k
Squad Catania FC,8,Stefano Sturaro,31,Italy,Central Midfield,€1.20m
Squad Catania FC,6,Emanuele Ndoj,27,Albania,Central Midfield,€500k
Squad Catania FC,33,Roberto Zammarini,27,Italy,Central Midfield,€450k
Squad Catania FC,7,Andrés Tello,27,Colombia,Central Midfield,€350k
Squad Catania FC,23,Nana Welbeck,29,Ghana,Central Midfield,€200k
Squad Catania FC,16,Alessandro Quaini,25,Italy,Central Midfield,€150k
Squad Catania FC,77,Davide Marsura,30,Italy,Left Winger,€400k
Squad Catania FC,30,Emanuele Cicerelli,29,Italy,Left Winger,€275k
Squad Catania FC,32,Cosimo Chiricò,32,Italy,Right Winger,€450k
Squad Catania FC,19,Diego Peralta,27,Italy,Right Winger,€275k
Squad Catania FC,31,Marco Chiarella,21,Italy,Right Winger,€100k
Squad Catania FC,10,Samuel Di Carmine,35,Italy,Centre-Forward,€300k
Squad Catania FC,9,Rocco Costantino,33,Italy,Centre-Forward,€275k
Squad Catania FC,90,Pietro Cianci,28,Italy,Centre-Forward,€275k
Squad Catania FC,15,Lorenzo Privitera,18,Italy,Striker,€10k
Squad FC Crotone,1,Andrea Dini,28,Italy,Goalkeeper,€225k
Squad FC Crotone,22,Francesco D'Alterio,21,Italy,Goalkeeper,€75k
Squad FC Crotone,12,Alex Valentini,36,Italy,Goalkeeper,€50k
Squad FC Crotone,13,Matteo Battistini,30,Italy,Centre-Back,€300k
Squad FC Crotone,18,Giuseppe Loiacono,32,Italy,Centre-Back,€150k
Squad FC Crotone,5,Davide Bove,25,Italy,Centre-Back,€125k
Squad FC Crotone,6,Guillaume Gigliotti,34,France,Centre-Back,€125k
Squad FC Crotone,-,Giovanni D'Aprile,18,Italy,Centre-Back,€100k
Squad FC Crotone,2,Federico Papini,24,Italy,Centre-Back,€100k
Squad FC Crotone,3,Maxime Giron,29,France,Left-Back,€225k
Squad FC Crotone,14,Carlo Crialese,31,Italy,Left-Back,€200k
Squad FC Crotone,21,Daniel Leo,22,Switzerland,Right-Back,€250k
Squad FC Crotone,33,Andrea Rispoli,35,Italy,Right-Back,€200k
Squad FC Crotone,24,Niccolò Zanellato,25,Italy,Central Midfield,€800k
Squad FC Crotone,27,Andrea D'Errico,32,Italy,Central Midfield,€325k
Squad FC Crotone,25,Daniele Altobelli,31,Italy,Central Midfield,€225k
Squad FC Crotone,26,Sonny D'Angelo,28,Italy,Central Midfield,€200k
Squad FC Crotone,8,Lucas Felippe,23,Brazil,Central Midfield,€175k
Squad FC Crotone,28,Mattia Vitale,26,Italy,Central Midfield,€175k
Squad FC Crotone,32,Riccardo Stronati,27,Italy,Central Midfield,€175k
Squad FC Crotone,-,Antonio Ranieri,20,Italy,Central Midfield,€75k
Squad FC Crotone,15,Vinicius,21,Brazil,Central Midfield,€75k
Squad FC Crotone,63,Riccardo Costa,20,Italy,Central Midfield,€50k
Squad FC Crotone,11,Dimitar Kostadinov,24,Bulgaria,Attacking Midfield,€500k
Squad FC Crotone,19,Alessio Tribuzzi,25,Italy,Attacking Midfield,€450k
Squad FC Crotone,23,Jurica Jurcec,22,Croatia,Attacking Midfield,€150k
Squad FC Crotone,7,Eugenio D'Ursi,28,Italy,Left Winger,€250k
Squad FC Crotone,17,Giovanni Bruzzaniti,23,Italy,Left Winger,€200k
Squad FC Crotone,29,Raffaele Cantisani,19,Italy,Right Winger,€25k
Squad FC Crotone,9,Guido Gomez,29,Italy,Centre-Forward,€325k
Squad FC Crotone,93,Marco Tumminello,25,Italy,Centre-Forward,€300k
Squad FC Crotone,10,Gianmario Comi,32,Italy,Centre-Forward,€250k
Squad US Avellino 1912,22,Simone Ghidotti,24,Italy,Goalkeeper,€375k
Squad US Avellino 1912,1,Pasquale Pane,34,Italy,Goalkeeper,€125k
Squad US Avellino 1912,12,Antonio Pizzella,22,Italy,Goalkeeper,€10k
Squad US Avellino 1912,16,Michele Rigione,33,Italy,Centre-Back,€275k
Squad US Avellino 1912,13,Erasmo Mulè,24,Italy,Centre-Back,€225k
Squad US Avellino 1912,5,Simone Benedetti,32,Italy,Centre-Back,€200k
Squad US Avellino 1912,26,Thiago Cionek,37,Poland,Centre-Back,€150k
Squad US Avellino 1912,3,Fabio Tito,30,Italy,Left-Back,€400k
Squad US Avellino 1912,94,Daniele Liotti,29,Italy,Left-Back,€300k
Squad US Avellino 1912,38,Paolo Frascatore,32,Italy,Left-Back,€150k
Squad US Avellino 1912,14,Tommaso Cancellotti,31,Italy,Right-Back,€250k
Squad US Avellino 1912,2,Manuel Ricciardi,24,Italy,Right-Back,€200k
Squad US Avellino 1912,60,Manuel Llano,24,Argentina,Right-Back,€125k
Squad US Avellino 1912,6,Luca Palmiero,27,Italy,Defensive Midfield,€450k
Squad US Avellino 1912,33,Salvatore Pezzella,24,Italy,Defensive Midfield,€125k
Squad US Avellino 1912,21,Marco Armellino,34,Italy,Central Midfield,€350k
Squad US Avellino 1912,96,Michele Rocca,28,Italy,Central Midfield,€325k
Squad US Avellino 1912,24,Antonio De Cristofaro,24,Italy,Central Midfield,€250k
Squad US Avellino 1912,23,Jacopo Dall'Oglio,32,Italy,Central Midfield,€200k
Squad US Avellino 1912,10,Raffaele Russo,25,Italy,Left Winger,€250k
Squad US Avellino 1912,8,Ignacio Lores Varela,32,Uruguay,Right Winger,€375k
Squad US Avellino 1912,11,Lorenzo Sgarbi,23,Italy,Second Striker,€275k
Squad US Avellino 1912,7,Michele D'Ausilio,24,Italy,Second Striker,€200k
Squad US Avellino 1912,55,Enis Tozaj,19,Albania,Second Striker,€10k
Squad US Avellino 1912,35,Gabriele Gori,25,Italy,Centre-Forward,€550k
Squad US Avellino 1912,9,Cosimo Patierno,33,Italy,Centre-Forward,€275k
Squad US Avellino 1912,31,Michele Marconi,34,Italy,Centre-Forward,€225k
Squad Calcio Foggia 1920,1,Pietro Perina,32,Italy,Goalkeeper,€275k
Squad Calcio Foggia 1920,96,Tommaso Nobile,27,Italy,Goalkeeper,€225k
Squad Calcio Foggia 1920,12,Luca De Simone,17,Italy,Goalkeeper,€10k
Squad Calcio Foggia 1920,33,Luigi Carillo,27,Italy,Centre-Back,€275k
Squad Calcio Foggia 1920,31,Emmanuele Salines,23,Italy,Centre-Back,€225k
Squad Calcio Foggia 1920,13,Manuel Marzupio,24,Italy,Centre-Back,€200k
Squad Calcio Foggia 1920,18,Davide Riccardi,28,Italy,Centre-Back,€175k
Squad Calcio Foggia 1920,15,Luca Ercolani,24,Italy,Centre-Back,€125k
Squad Calcio Foggia 1920,24,Tomislav Papazov,22,Bulgaria,Centre-Back,€100k
Squad Calcio Foggia 1920,3,Alberto Rizzo,26,Italy,Left-Back,€250k
Squad Calcio Foggia 1920,2,Alessandro Silvestro,21,Italy,Right-Back,€75k
Squad Calcio Foggia 1920,30,Luca Di Modugno,22,Italy,Right-Back,€75k
Squad Calcio Foggia 1920,19,Moses Odjer,27,Ghana,Defensive Midfield,€200k
Squad Calcio Foggia 1920,28,Giovanni Di Noia,29,Italy,Central Midfield,€325k
Squad Calcio Foggia 1920,6,Jacopo Martini,19,Italy,Central Midfield,€200k
Squad Calcio Foggia 1920,8,Andrea Marino,22,Italy,Central Midfield,€150k
Squad Calcio Foggia 1920,26,Simone Tascone,26,Italy,Central Midfield,€150k
Squad Calcio Foggia 1920,88,Joshua Tenkorang,23,Italy,Central Midfield,€150k
Squad Calcio Foggia 1920,25,Alessio Rossi,20,Italy,Central Midfield,€100k
Squad Calcio Foggia 1920,27,Franco Vezzoni,22,Argentina,Left Midfield,€250k
Squad Calcio Foggia 1920,16,Gianmarco Antonacci,22,Italy,Left Midfield,€75k
Squad Calcio Foggia 1920,7,Andrea Schenetti,33,Italy,Attacking Midfield,€350k
Squad Calcio Foggia 1920,11,Mattia Rolando,31,Italy,Attacking Midfield,€200k
Squad Calcio Foggia 1920,10,Vincenzo Millico,23,Italy,Left Winger,€500k
Squad Calcio Foggia 1920,95,Carlos Embalo,29,Guinea-Bissau,Left Winger,€200k
Squad Calcio Foggia 1920,23,Kalifa Manneh,25,The Gambia,Left Winger,€75k
Squad Calcio Foggia 1920,37,Luca Gagliano,23,Italy,Centre-Forward,€200k
Squad Calcio Foggia 1920,9,Riccardo Tonin,23,Italy,Centre-Forward,€175k
Squad Calcio Foggia 1920,99,Emanuele Santaniello,34,Italy,Centre-Forward,€150k
Squad Calcio Foggia 1920,75,Alessandro Brancato,20,Italy,Centre-Forward,€10k
Squad Casertana FC,22,Giacomo Venturi,32,Italy,Goalkeeper,€400k
Squad Casertana FC,1,Davide Marfella,24,Italy,Goalkeeper,€50k
Squad Casertana FC,12,Enrico Trematerra,19,Italy,Goalkeeper,-
Squad Casertana FC,13,Loris Bacchetti,31,Italy,Centre-Back,€200k
Squad Casertana FC,4,Daniele Celiento,29,Italy,Centre-Back,€175k
Squad Casertana FC,19,Giacomo Sciacca,27,Italy,Centre-Back,€175k
Squad Casertana FC,6,Marco Soprano,28,Italy,Centre-Back,€125k
Squad Casertana FC,-,Ramzi Aya,34,Italy,Centre-Back,€100k
Squad Casertana FC,3,Alessandro Fabbri,34,Italy,Left-Back,€225k
Squad Casertana FC,33,Armando Anastasio,27,Italy,Left-Back,€150k
Squad Casertana FC,98,Manuel Nicoletti,25,Italy,Left-Back,€75k
Squad Casertana FC,26,Luca Calapai,30,Italy,Right-Back,€325k
Squad Casertana FC,24,Stefano Paglino,20,Italy,Right-Back,€100k
Squad Casertana FC,80,Mattia Proietti,32,Italy,Defensive Midfield,€275k
Squad Casertana FC,5,Marco Toscano,26,Italy,Defensive Midfield,€250k
Squad Casertana FC,8,Filippo Damian,27,Italy,Central Midfield,€275k
Squad Casertana FC,18,Francesco Deli,29,Italy,Central Midfield,€150k
Squad Casertana FC,21,Giacomo Casoli,35,Italy,Central Midfield,€150k
Squad Casertana FC,16,Mattia Matese,22,Italy,Central Midfield,€50k
Squad Casertana FC,10,Alessio Curcio,34,Italy,Left Winger,€450k
Squad Casertana FC,11,Camillo Tavernelli,24,Italy,Left Winger,€225k
Squad Casertana FC,27,Gianluca Turchetta,32,Italy,Left Winger,€175k
Squad Casertana FC,7,Mirko Carretta,33,Italy,Right Winger,€200k
Squad Casertana FC,25,Leonardo Taurino,28,Italy,Second Striker,€75k
Squad Casertana FC,32,Adriano Montalto,36,Italy,Centre-Forward,€300k
Squad Casertana FC,31,Pietro Rovaglia,23,Italy,Centre-Forward,€100k
Squad Latina Calcio 1932,1,Matteo Cardinali,22,Italy,Goalkeeper,€250k
Squad Latina Calcio 1932,71,Gaetano Fasolino,23,Italy,Goalkeeper,€75k
Squad Latina Calcio 1932,99,Johan Guadagno,21,Sweden,Goalkeeper,€75k
Squad Latina Calcio 1932,12,Mario Vona,18,Italy,Goalkeeper,€10k
Squad Latina Calcio 1932,75,Fabio Cortinovis,21,Italy,Centre-Back,€200k
Squad Latina Calcio 1932,15,Antonio Marino,35,Italy,Centre-Back,€150k
Squad Latina Calcio 1932,33,Gabriele Rocchi,27,Italy,Centre-Back,€150k
Squad Latina Calcio 1932,3,Edoardo Vona,27,Italy,Centre-Back,€100k
Squad Latina Calcio 1932,17,Anass Serbouti,24,Morocco,Centre-Back,€100k
Squad Latina Calcio 1932,95,Giovanni Di Renzo,21,Italy,Centre-Back,€75k
Squad Latina Calcio 1932,23,Salvatore Gallo,22,Italy,Left-Back,€10k
Squad Latina Calcio 1932,2,Emanuel Ercolano,21,Italy,Right-Back,€325k
Squad Latina Calcio 1932,13,Eros De Santis,26,Italy,Right-Back,€175k
Squad Latina Calcio 1932,4,Fausto Perseu,21,Italy,Defensive Midfield,€50k
Squad Latina Calcio 1932,8,Andrea Cittadino,29,Italy,Central Midfield,€200k
Squad Latina Calcio 1932,6,Davide Mazzocco,28,Italy,Central Midfield,€125k
Squad Latina Calcio 1932,5,Simone Biagi,26,Italy,Central Midfield,€100k
Squad Latina Calcio 1932,26,Luca Crecco,28,Italy,Left Midfield,€300k
Squad Latina Calcio 1932,10,Alessio Riccardi,23,Italy,Attacking Midfield,€350k
Squad Latina Calcio 1932,7,Lorenzo Di Livio,27,Italy,Attacking Midfield,€275k
Squad Latina Calcio 1932,80,Luan Capanni,23,Brazil,Attacking Midfield,€100k
Squad Latina Calcio 1932,19,Ludovico D'Orazio,24,Italy,Left Winger,€200k
Squad Latina Calcio 1932,27,Ferdinando Del Sole,26,Italy,Right Winger,€250k
Squad Latina Calcio 1932,77,Luca Paganini,30,Italy,Right Winger,€250k
Squad Latina Calcio 1932,72,Riccardo Polletta,18,Italy,Right Winger,€10k
Squad Latina Calcio 1932,11,Giuseppe Fella,30,Italy,Second Striker,€250k
Squad Latina Calcio 1932,9,Ferdinando Mastroianni,32,Italy,Centre-Forward,€250k
Squad Latina Calcio 1932,29,Luca Fabrizi,25,Italy,Centre-Forward,€200k
Squad Latina Calcio 1932,16,Samuele Sorrentino,21,Italy,Centre-Forward,€100k
Squad Audace Cerignola,30,Davide Barosi,24,Italy,Goalkeeper,€300k
Squad Audace Cerignola,1,Titas Krapikas,25,Lithuania,Goalkeeper,€200k
Squad Audace Cerignola,12,Giuseppe Fares,20,Italy,Goalkeeper,€25k
Squad Audace Cerignola,22,Salvatore Trezza,21,Italy,Goalkeeper,€25k
Squad Audace Cerignola,55,Luca Martinelli,35,Italy,Centre-Back,€300k
Squad Audace Cerignola,15,Alessandro Ligi,34,Italy,Centre-Back,€275k
Squad Audace Cerignola,23,Lorenzo Gonnelli,30,Italy,Centre-Back,€125k
Squad Audace Cerignola,4,Giacinto Allegrini,34,Italy,Centre-Back,€100k
Squad Audace Cerignola,6,Santiago Visentin,25,Argentina,Centre-Back,-
Squad Audace Cerignola,21,Alberto Tentardini,27,Italy,Left-Back,€275k
Squad Audace Cerignola,3,Luca Russo,24,Italy,Left-Back,€250k
Squad Audace Cerignola,34,Agostino Rizzo,25,Italy,Right-Back,€75k
Squad Audace Cerignola,28,Christian Basile,21,Italy,Right-Back,€50k
Squad Audace Cerignola,2,Fabricio Olivera,22,Italy,Right-Back,€25k
Squad Audace Cerignola,5,Galo Capomaggio,27,Argentina,Defensive Midfield,€200k
Squad Audace Cerignola,8,Raffaele Bianco,36,Italy,Defensive Midfield,€125k
Squad Audace Cerignola,29,Mattia Tascone,23,Italy,Central Midfield,€250k
Squad Audace Cerignola,24,Zak Ruggiero,23,Italy,Central Midfield,€125k
Squad Audace Cerignola,77,Matteo Ghisolfi,21,Italy,Central Midfield,€100k
Squad Audace Cerignola,13,Giancarlo Bianchini,26,Argentina,Central Midfield,€75k
Squad Audace Cerignola,18,Aldo Bezzon,21,Italy,Central Midfield,€50k
Squad Audace Cerignola,7,Giuseppe Coccia,30,Italy,Right Midfield,€225k
Squad Audace Cerignola,20,Miguel Ángel Sainz-Maza,31,Spain,Attacking Midfield,€225k
Squad Audace Cerignola,80,Alessandro Carnevale,19,Italy,Attacking Midfield,€50k
Squad Audace Cerignola,11,Vito Leonetti,30,Italy,Left Winger,€250k
Squad Audace Cerignola,10,Luca Lombardi,22,Italy,Right Winger,€100k
Squad Audace Cerignola,9,Giancarlo Malcore,30,Italy,Centre-Forward,€350k
