team name,num,name,age,nationality,position,market value
Squad AD Ceuta FC,11,Pablo García,25,Spain,Centre-Forward,€250k
Squad AD Ceuta FC,18,Sofiane El Ftouhi,23,France,Centre-Forward,€100k
Squad Real Murcia CF,1,Manu García,33,Spain,Goalkeeper,€300k
Squad Real Murcia CF,24,Gianni Cassaro,32,Spain,Goalkeeper,€100k
Squad Real Murcia CF,13,Iker Piedra,22,Spain,Goalkeeper,€50k
Squad Real Murcia CF,6,Alberto González,31,Spain,Centre-Back,€250k
Squad Real Murcia CF,4,Marcos Mauro,33,Argentina,Centre-Back,€200k
Squad Real Murcia CF,16,Víctor Rofino,21,Spain,Centre-Back,€150k
Squad Real Murcia CF,15,Andrés López,21,Spain,Centre-Back,€50k
Squad Real Murcia CF,3,Marc Baró,24,Spain,Left-Back,€200k
Squad Real Murcia CF,19,Juanmi Carrión,26,Spain,Left-Back,€200k
Squad Real Murcia CF,2,José Ruiz,34,Spain,Right-Back,€200k
Squad Real Murcia CF,22,Enol Coto,23,Spain,Right-Back,€100k
Squad Real Murcia CF,26,Martin Svidersky,21,Slovakia,Central Midfield,€400k
Squad Real Murcia CF,7,Isi Gómez,28,Spain,Central Midfield,€250k
Squad Real Murcia CF,5,Sabit Abdulai,24,Ghana,Central Midfield,€200k
Squad Real Murcia CF,8,Pablo Larrea,30,Spain,Central Midfield,€200k
Squad Real Murcia CF,21,Tomás Pina,36,Spain,Central Midfield,€150k
Squad Real Murcia CF,23,Imanol Alonso,22,Spain,Central Midfield,€100k
Squad Real Murcia CF,17,Dani Vega,27,Spain,Left Winger,€250k
Squad Real Murcia CF,10,Loren Burón,29,Spain,Left Winger,€200k
Squad Real Murcia CF,14,Pedro León,37,Spain,Right Winger,€500k
Squad Real Murcia CF,18,Carlos Rojas,21,Spain,Right Winger,€100k
Squad Real Murcia CF,11,José Ángel Carrillo,30,Spain,Centre-Forward,€400k
Squad Real Murcia CF,9,Amin Bouzaig,26,Morocco,Centre-Forward,€250k
Squad Real Murcia CF,25,Álex Rubio,21,Spain,Centre-Forward,€100k
Squad CD Atlético Baleares,13,Jero Lario,29,Spain,Goalkeeper,€200k
Squad CD Atlético Baleares,1,Ramon Vila,22,Spain,Goalkeeper,€150k
Squad CD Atlético Baleares,22,Félix Ofoli,23,Ghana,Centre-Back,€300k
Squad CD Atlético Baleares,4,Álex Zalaya,25,Spain,Centre-Back,€200k
Squad CD Atlético Baleares,12,Raúl González,31,Spain,Centre-Back,€200k
Squad CD Atlético Baleares,15,Juanra,29,Spain,Centre-Back,€150k
Squad CD Atlético Baleares,5,Josep Jaume,23,Spain,Centre-Back,€100k
Squad CD Atlético Baleares,14,David Navarro,21,Spain,Centre-Back,€100k
Squad CD Atlético Baleares,23,Leonel Ferroni,28,Argentina,Left-Back,€200k
Squad CD Atlético Baleares,3,David Forniés,32,Spain,Left-Back,€100k
Squad CD Atlético Baleares,2,Edu Campabadal,31,Spain,Right-Back,€250k
Squad CD Atlético Baleares,21,Isaac Nana,30,Ghana,Defensive Midfield,€150k
Squad CD Atlético Baleares,18,Miguel Azeez,21,England,Central Midfield,€500k
Squad CD Atlético Baleares,19,Armando Shashoua,23,England,Central Midfield,€300k
Squad CD Atlético Baleares,6,Alberto Villapalos,29,Spain,Central Midfield,€200k
Squad CD Atlético Baleares,8,Toni Ramón,21,Spain,Central Midfield,€100k
Squad CD Atlético Baleares,20,Pablo Muñoz,20,Spain,Attacking Midfield,€50k
Squad CD Atlético Baleares,30,David Ortega,19,Spain,Attacking Midfield,€50k
Squad CD Atlético Baleares,17,Roberto Alarcón,30,Spain,Left Winger,€250k
Squad CD Atlético Baleares,11,Rubén Rochina,33,Spain,Right Winger,€500k
Squad CD Atlético Baleares,10,Víctor Pastrana,27,Spain,Right Winger,€300k
Squad CD Atlético Baleares,7,Nuha Marong,30,The Gambia,Centre-Forward,€150k
Squad CD Atlético Baleares,16,David Rodríguez,38,Spain,Centre-Forward,€150k
Squad CD Atlético Baleares,29,Juan Piera,19,Spain,Centre-Forward,€50k
Squad CF Intercity,1,Pol Freixanet,32,Spain,Goalkeeper,€200k
Squad CF Intercity,13,Gaizka Campos,26,Spain,Goalkeeper,€150k
Squad CF Intercity,-,Manu Herrera,42,Spain,Goalkeeper,€50k
Squad CF Intercity,15,Álvaro Pérez,28,Spain,Centre-Back,€250k
Squad CF Intercity,16,Rafa Gálvez,30,Spain,Centre-Back,€250k
Squad CF Intercity,14,Vadik Murria,22,Spain,Centre-Back,€200k
Squad CF Intercity,20,Mikel Mendibe,22,Spain,Centre-Back,€150k
Squad CF Intercity,22,Diego Cámara,25,Spain,Centre-Back,€150k
Squad CF Intercity,3,Cristo Romero,23,Spain,Left-Back,€250k
Squad CF Intercity,12,Leo Vázquez,20,Spain,Left-Back,€50k
Squad CF Intercity,2,Guillem Jaime,25,Spain,Right-Back,€250k
Squad CF Intercity,4,Eneko Undabarrena,31,Spain,Central Midfield,€300k
Squad CF Intercity,6,Jon Ceberio,27,Spain,Central Midfield,€200k
Squad CF Intercity,5,Martín Bellotti,22,Argentina,Central Midfield,€100k
Squad CF Intercity,18,Franck Angong,21,Cameroon,Central Midfield,€50k
Squad CF Intercity,21,Alessandro Burlamaqui,22,Peru,Central Midfield,€50k
Squad CF Intercity,10,Xemi Fernández,29,Spain,Attacking Midfield,€400k
Squad CF Intercity,7,Oriol Soldevila,23,Spain,Attacking Midfield,€300k
Squad CF Intercity,23,Aarón Piñán,26,Spain,Left Winger,€250k
Squad CF Intercity,9,Danny Blum,33,Germany,Left Winger,€200k
Squad CF Intercity,11,Pol Roigé,30,Spain,Right Winger,€250k
Squad CF Intercity,19,Moha Traoré,29,Mali,Right Winger,€100k
Squad CF Intercity,8,Emilio Nsue,34,Equatorial Guinea,Centre-Forward,€250k
Squad CF Intercity,17,Simón Moreno,26,Spain,Centre-Forward,€200k
Squad Antequera CF,1,Iván Moreno,28,Spain,Goalkeeper,€150k
Squad Antequera CF,13,Antonio Gallego,23,Spain,Goalkeeper,€50k
Squad Antequera CF,24,Albert Holm,20,Sweden,Goalkeeper,€50k
Squad Antequera CF,12,Franck Fomeyem,24,Cameroon,Centre-Back,€300k
Squad Antequera CF,4,David Humanes,27,Spain,Centre-Back,€250k
Squad Antequera CF,3,Lautaro Spatz,22,Argentina,Centre-Back,€150k
Squad Antequera CF,6,Alejandro Pavón,24,Spain,Centre-Back,€150k
Squad Antequera CF,22,Fermín Ruiz,26,Spain,Left-Back,€200k
Squad Antequera CF,21,Jeremy Socorro,24,Spain,Left-Back,€150k
Squad Antequera CF,2,David Rodríguez,23,Spain,Right-Back,€250k
Squad Antequera CF,7,Txus Alba,21,Spain,Central Midfield,€200k
Squad Antequera CF,-,Alejandro Marcelo,25,Spain,Central Midfield,€150k
Squad Antequera CF,14,Nacho Pais,23,Argentina,Central Midfield,€150k
Squad Antequera CF,19,César Sousa,23,Angola,Central Midfield,€50k
Squad Antequera CF,23,Aitor Hidalgo,21,Spain,Central Midfield,€50k
Squad Antequera CF,9,Luismi Redondo,26,Spain,Attacking Midfield,€400k
Squad Antequera CF,10,Chema Núñez,26,Spain,Attacking Midfield,€250k
Squad Antequera CF,5,Pepe Mena,25,Spain,Attacking Midfield,€200k
Squad Antequera CF,20,Luismi Gutiérrez,28,Spain,Attacking Midfield,€200k
Squad Antequera CF,-,Tomás Lanzini,32,Argentina,Attacking Midfield,€150k
Squad Antequera CF,29,Topo,21,Spain,Attacking Midfield,€50k
Squad Antequera CF,17,Ale García,21,Spain,Right Winger,€250k
Squad Antequera CF,15,Pol Prats,24,Spain,Right Winger,€200k
Squad Antequera CF,16,Ale Marín,24,Spain,Right Winger,€200k
Squad Antequera CF,11,Akito Mukai,25,Japan,Right Winger,€100k
Squad Antequera CF,18,Destiny Ilahude,20,Nigeria,Right Winger,€100k
Squad Algeciras CF,13,Lucho García,26,Colombia,Goalkeeper,€200k
Squad Algeciras CF,1,Marcos Lavín,27,Spain,Goalkeeper,€100k
Squad Algeciras CF,23,Juan Rodríguez,28,Spain,Centre-Back,€250k
Squad Algeciras CF,15,Yac Diori,26,Niger,Centre-Back,€200k
Squad Algeciras CF,3,Admonio Vicente,30,Guinea-Bissau,Centre-Back,€150k
Squad Algeciras CF,5,César Benavides,19,Colombia,Centre-Back,€50k
Squad Algeciras CF,11,Tomás Sánchez,30,Spain,Left-Back,€300k
Squad Algeciras CF,25,Dani Merchán,22,Spain,Left-Back,€50k
Squad Algeciras CF,14,Sergio Santos,23,Spain,Right-Back,€250k
Squad Algeciras CF,2,Rafa Roldán,23,Spain,Right-Back,€200k
Squad Algeciras CF,6,Èric Montes,26,Spain,Central Midfield,€300k
Squad Algeciras CF,20,Mario García,26,Spain,Central Midfield,€300k
Squad Algeciras CF,4,Borja Fernández,28,Spain,Central Midfield,€250k
Squad Algeciras CF,8,Iván Turrillo,34,Spain,Central Midfield,€150k
Squad Algeciras CF,7,Zeki Díaz,27,Spain,Left Winger,€300k
Squad Algeciras CF,10,Diego Esteban,24,Spain,Left Winger,€250k
Squad Algeciras CF,19,Javi López,22,Spain,Left Winger,€150k
Squad Algeciras CF,22,Adrián Sardinero,33,Spain,Left Winger,€100k
Squad Algeciras CF,17,David Martín,31,Spain,Right Winger,€200k
Squad Algeciras CF,21,Stefan Milosevic,27,Montenegro,Centre-Forward,€250k
Squad Algeciras CF,9,Javi Cueto,23,Spain,Centre-Forward,€200k
Squad Recreativo Huelva,1,Rubén Gálvez,30,Spain,Goalkeeper,€200k
Squad Recreativo Huelva,24,Guillermo Centurión,22,Uruguay,Goalkeeper,€100k
Squad Recreativo Huelva,4,Rubén Serrano,23,Spain,Centre-Back,€300k
Squad Recreativo Huelva,6,Alberto Trapero,24,Spain,Centre-Back,€200k
Squad Recreativo Huelva,3,Alejandro Gálvez,34,Spain,Centre-Back,€100k
Squad Recreativo Huelva,17,Raúl Navas,35,Spain,Centre-Back,€100k
Squad Recreativo Huelva,22,Rahim Alhassane,22,Niger,Left-Back,€250k
Squad Recreativo Huelva,5,Dani Pinillos,31,Spain,Left-Back,€150k
Squad Recreativo Huelva,2,Sergio Diez,20,Spain,Right-Back,€200k
Squad Recreativo Huelva,21,Antoñito,36,Spain,Right-Back,€100k
Squad Recreativo Huelva,14,David del Pozo,26,Spain,Central Midfield,€300k
Squad Recreativo Huelva,12,Josiel Núñez,31,Panama,Central Midfield,€250k
Squad Recreativo Huelva,20,Gorka Iturraspe,29,Spain,Central Midfield,€200k
Squad Recreativo Huelva,23,Manuel Galán,25,Spain,Central Midfield,€100k
Squad Recreativo Huelva,19,Antonio Domínguez,31,Spain,Attacking Midfield,€250k
Squad Recreativo Huelva,8,Luis Alcalde,28,Spain,Attacking Midfield,€200k
Squad Recreativo Huelva,10,Álvaro Bustos,28,Spain,Left Winger,€300k
Squad Recreativo Huelva,15,José Antonio de la Rosa,19,Spain,Left Winger,€300k
Squad Recreativo Huelva,7,Iago Díaz,31,Spain,Right Winger,€100k
Squad Recreativo Huelva,9,Miguelete,22,Spain,Second Striker,€200k
Squad Recreativo Huelva,11,Caye Quintana,30,Spain,Centre-Forward,€200k
Squad Recreativo Huelva,16,Pablo Caballero,37,Argentina,Centre-Forward,€50k
Squad San Fernando CD,1,Diego Fuoli,26,Spain,Goalkeeper,€200k
Squad San Fernando CD,13,Egoitz Arana,22,Spain,Goalkeeper,€50k
Squad San Fernando CD,4,Manuel Farrando,28,Spain,Centre-Back,€250k
Squad San Fernando CD,23,José Carlos Ramírez,27,Spain,Centre-Back,€250k
Squad San Fernando CD,5,Carlos Blanco,28,Spain,Centre-Back,€200k
Squad San Fernando CD,15,Víctor Ruiz,29,Spain,Centre-Back,€200k
Squad San Fernando CD,3,Luis Ruiz,31,Spain,Left-Back,€150k
Squad San Fernando CD,12,Ángel López,21,Spain,Right-Back,€150k
Squad San Fernando CD,2,Lillo Castellano,35,Spain,Right-Back,€100k
Squad San Fernando CD,10,David Ramos,26,Spain,Central Midfield,€250k
Squad San Fernando CD,6,Dani Molina,28,Spain,Central Midfield,€200k
Squad San Fernando CD,8,Alfonso Martín,29,Spain,Central Midfield,€150k
Squad San Fernando CD,14,Francesc Fullana,34,Spain,Central Midfield,€150k
Squad San Fernando CD,18,Unai Naveira,22,Spain,Central Midfield,€100k
Squad San Fernando CD,20,Álex Masogo,23,Spain,Central Midfield,€50k
Squad San Fernando CD,25,Yerai Dávila,20,Spain,Central Midfield,€50k
Squad San Fernando CD,21,Nahuel Arroyo,29,Spain,Left Winger,€150k
Squad San Fernando CD,17,Ángel Sánchez,26,Spain,Left Winger,€100k
Squad San Fernando CD,7,Jonathan Biabiany,35,France,Right Winger,€300k
Squad San Fernando CD,19,Pau Martínez,23,Spain,Right Winger,€300k
Squad San Fernando CD,16,Cristian Herrera,30,Spain,Right Winger,€250k
Squad San Fernando CD,11,Dani Aquino,33,Spain,Second Striker,€250k
Squad San Fernando CD,9,Marcelo dos Santos,26,Brazil,Centre-Forward,€150k
Squad UD Melilla,1,Javi Montoya,33,Spain,Goalkeeper,€150k
Squad UD Melilla,13,José Salcedo,33,Spain,Goalkeeper,€100k
Squad UD Melilla,24,Adrián Victores,22,Spain,Goalkeeper,€50k
Squad UD Melilla,16,José Antonio Caro,31,Spain,Centre-Back,€200k
Squad UD Melilla,19,Moisés Rodríguez,27,Spain,Centre-Back,€200k
Squad UD Melilla,-,Isma Armenteros,23,Spain,Centre-Back,€100k
Squad UD Melilla,3,Álvaro Yuste,23,Spain,Centre-Back,€100k
Squad UD Melilla,4,David Suárez,23,Spain,Centre-Back,€100k
Squad UD Melilla,14,Koffi,22,Ghana,Left-Back,€150k
Squad UD Melilla,12,Álex Macías,22,Spain,Left-Back,€100k
Squad UD Melilla,2,Loren Fernández,25,Spain,Right-Back,€200k
Squad UD Melilla,21,Juanjo Mateo,28,Spain,Right-Back,€100k
Squad UD Melilla,5,Ransford Selasi,27,Ghana,Central Midfield,€200k
Squad UD Melilla,8,Antonio Cotán,28,Spain,Central Midfield,€200k
Squad UD Melilla,10,José Antonio González,28,Spain,Central Midfield,€200k
Squad UD Melilla,6,Pablo Hernández,23,Spain,Central Midfield,€100k
Squad UD Melilla,11,Abdoul Bandaogo,25,Burkina Faso,Central Midfield,€100k
Squad UD Melilla,22,Alassan Manjam,21,Spain,Left Winger,€200k
Squad UD Melilla,7,Víctor Morillo,27,Spain,Left Winger,€100k
Squad UD Melilla,17,Sergio Pérez,26,Spain,Right Winger,€200k
Squad UD Melilla,18,Ousama Siddiki,26,Morocco,Right Winger,€200k
Squad UD Melilla,15,Beka Kavtaradze,24,Georgia,Centre-Forward,€300k
Squad UD Melilla,20,Dani García,25,Spain,Centre-Forward,€300k
Squad UD Melilla,9,José Enrique,28,Spain,Centre-Forward,€200k
Squad UD Melilla,23,Mamor Niang,22,Senegal,Centre-Forward,€150k
Squad Atlético Sanluqueño,1,Samuel Pérez,26,Spain,Goalkeeper,€150k
Squad Atlético Sanluqueño,13,Juan Flere,25,Argentina,Goalkeeper,€100k
Squad Atlético Sanluqueño,24,Pablo Lugo,21,Spain,Goalkeeper,€50k
Squad Atlético Sanluqueño,20,Fernando Román,30,Spain,Centre-Back,€250k
Squad Atlético Sanluqueño,5,Joan Rojas,24,Spain,Centre-Back,€200k
Squad Atlético Sanluqueño,4,Álex Cortijo,27,Spain,Centre-Back,€150k
Squad Atlético Sanluqueño,12,Antonio Sánchez,23,Spain,Centre-Back,€100k
Squad Atlético Sanluqueño,8,Pablo Carbonell,30,Spain,Left-Back,€200k
Squad Atlético Sanluqueño,3,Viti Díaz,33,Spain,Left-Back,€150k
Squad Atlético Sanluqueño,23,Coke,36,Spain,Right-Back,€150k
Squad Atlético Sanluqueño,21,Alex Rodríguez,22,Spain,Right-Back,€50k
Squad Atlético Sanluqueño,6,Martín Calderón,25,Spain,Central Midfield,€300k
Squad Atlético Sanluqueño,15,Álvaro Bastida,19,Spain,Central Midfield,€300k
Squad Atlético Sanluqueño,22,Joaquín González,23,Spain,Central Midfield,€150k
Squad Atlético Sanluqueño,-,Miguel Ángel Cordero,36,Spain,Central Midfield,€100k
Squad Atlético Sanluqueño,14,Luis Vacas,24,Spain,Central Midfield,€100k
Squad Atlético Sanluqueño,2,Zacarías Ghailán,21,Morocco,Left Winger,€150k
Squad Atlético Sanluqueño,16,Zelu,28,Spain,Right Winger,€200k
Squad Atlético Sanluqueño,18,Álex Guti,23,Spain,Right Winger,€200k
Squad Atlético Sanluqueño,30,Juan González,20,Spain,Right Winger,€50k
Squad Atlético Sanluqueño,10,Alex Escardó,25,Spain,Second Striker,€200k
Squad Atlético Sanluqueño,19,Francisco Mwepu,24,Zambia,Centre-Forward,€300k
Squad Atlético Sanluqueño,7,Nacho Ramón,25,Spain,Centre-Forward,€150k
Squad Atlético Sanluqueño,9,Airam Cabrera,36,Spain,Centre-Forward,€100k
Squad Atlético Sanluqueño,11,Diego Talaverón,22,Spain,Centre-Forward,€100k
Squad CD Alcoyano,13,Jaume Valens,28,Spain,Goalkeeper,€250k
Squad CD Alcoyano,1,José Perales,30,Spain,Goalkeeper,€200k
Squad CD Alcoyano,2,Primi Férriz,28,Spain,Centre-Back,€300k
Squad CD Alcoyano,4,Álvaro Vega,33,Spain,Centre-Back,€200k
Squad CD Alcoyano,16,Farru,23,Spain,Centre-Back,€150k
Squad CD Alcoyano,15,Javi Jiménez,27,Spain,Centre-Back,€100k
Squad CD Alcoyano,3,Sergio Nieto,25,Spain,Left-Back,€200k
Squad CD Alcoyano,17,Sergi López,20,Spain,Right-Back,€200k
Squad CD Alcoyano,11,Pablo Ganet,29,Equatorial Guinea,Central Midfield,€300k
Squad CD Alcoyano,6,Imanol García,28,Spain,Central Midfield,€200k
Squad CD Alcoyano,8,Juanan Casanova,34,Spain,Central Midfield,€200k
Squad CD Alcoyano,5,Haritz Albisua,31,Spain,Central Midfield,€150k
Squad CD Alcoyano,-,Sergio Gil,27,Spain,Central Midfield,€100k
Squad CD Alcoyano,23,Rafaël De Palmas,20,France,Attacking Midfield,€50k
Squad CD Alcoyano,21,José Alonso Lara,24,Spain,Left Winger,€200k
Squad CD Alcoyano,14,Kike Carrasco,26,Spain,Right Winger,€200k
Squad CD Alcoyano,18,Javi Antón,23,Spain,Right Winger,€200k
Squad CD Alcoyano,7,Adrián Armental,33,Spain,Right Winger,€150k
Squad CD Alcoyano,9,Mikel Pradera,28,Spain,Centre-Forward,€250k
Squad CD Alcoyano,10,Agüero,28,Spain,Centre-Forward,€200k
Squad CD Alcoyano,12,Dani Selma,23,Spain,Centre-Forward,€150k
Squad Mérida AD,1,Juanpa Palomares,23,Spain,Goalkeeper,€200k
Squad Mérida AD,25,José Andrés Oliveira,19,Spain,Goalkeeper,€150k
Squad Mérida AD,13,Dani Vicente,21,Spain,Goalkeeper,€50k
Squad Mérida AD,4,Manuel Bonaque,32,Spain,Centre-Back,€250k
Squad Mérida AD,22,Tomás Bourdal,25,Argentina,Centre-Back,€200k
Squad Mérida AD,12,Eliseo Falcón,27,Spain,Centre-Back,€150k
Squad Mérida AD,2,Damián Canedo,21,Spain,Centre-Back,€50k
Squad Mérida AD,3,Raúl Prada,22,Spain,Left-Back,€200k
Squad Mérida AD,21,Lluís Llácer,24,Spain,Left-Back,€50k
Squad Mérida AD,19,Pipe,31,Spain,Right-Back,€250k
Squad Mérida AD,5,Luis Acosta,29,Spain,Central Midfield,€250k
Squad Mérida AD,14,Raúl Beneit,29,Spain,Central Midfield,€250k
Squad Mérida AD,6,Ismael Gutiérrez,23,Spain,Central Midfield,€200k
Squad Mérida AD,23,Busi,26,Spain,Central Midfield,€150k
Squad Mérida AD,15,Juanjo Sánchez,24,Spain,Central Midfield,€100k
Squad Mérida AD,8,Nassourou Ben Hamed,21,Cameroon,Central Midfield,€50k
Squad Mérida AD,7,Daniel Sandoval,26,Spain,Left Winger,€250k
Squad Mérida AD,16,Javi Martín,25,Spain,Left Winger,€150k
Squad Mérida AD,10,Darío Serra,21,Spain,Left Winger,€100k
Squad Mérida AD,26,Yacouba Dabo,21,Senegal,Left Winger,€50k
Squad Mérida AD,17,Álvaro Juan,24,Spain,Second Striker,€150k
Squad Mérida AD,9,Chuma,27,Spain,Centre-Forward,€200k
Squad Mérida AD,11,Mohamed Mizzian,24,Morocco,Centre-Forward,€150k
Squad Mérida AD,18,Jorge Padilla,22,Spain,Centre-Forward,€150k
Squad Mérida AD,20,Iñaki Elejalde,25,Spain,Centre-Forward,€150k
Squad Mérida AD,27,Pepe Sáinz,22,Spain,Striker,-
Squad Recreativo Granada,1,Adri López,25,Spain,Goalkeeper,€300k
Squad Recreativo Granada,13,Pol Tristán,22,Spain,Goalkeeper,€100k
Squad Recreativo Granada,22,Philip Osei,24,Ghana,Centre-Back,€150k
Squad Recreativo Granada,4,Nico Van Rijn,23,Netherlands,Centre-Back,€100k
Squad Recreativo Granada,5,Miki Bosch,22,Spain,Centre-Back,€100k
Squad Recreativo Granada,23,Diego López,21,Spain,Centre-Back,€100k
Squad Recreativo Granada,34,Oscar Naasei Oppong,19,Ghana,Centre-Back,-
Squad Recreativo Granada,3,Miguel Ángel Brau,22,Spain,Left-Back,€150k
Squad Recreativo Granada,18,Eu Gutiérrez,22,Spain,Left-Back,€100k
Squad Recreativo Granada,2,Raúl Castro,23,Spain,Right-Back,€200k
Squad Recreativo Granada,17,Xavi Estacio,23,Spain,Right-Back,€150k
Squad Recreativo Granada,6,José Masllorens,22,Spain,Central Midfield,€200k
Squad Recreativo Granada,15,Lass Sangaré,22,Cote d'Ivoire,Central Midfield,€150k
Squad Recreativo Granada,8,Juanma Lendínez,20,Spain,Central Midfield,€100k
Squad Recreativo Granada,20,Dani Clavijo,20,Spain,Central Midfield,€50k
Squad Recreativo Granada,7,Mario González,20,Spain,Attacking Midfield,€150k
Squad Recreativo Granada,10,Carlos Pérez,24,Spain,Attacking Midfield,€100k
Squad Recreativo Granada,-,Máximo Alonso,21,Uruguay,Left Winger,€300k
Squad Recreativo Granada,30,Sergio Rodelas,19,Spain,Left Winger,€50k
Squad Recreativo Granada,9,Julito Martínez,23,Spain,Right Winger,€200k
Squad Recreativo Granada,29,Nils Mortimer,22,Spain,Right Winger,€200k
Squad Recreativo Granada,19,Alejandro Ibarrondo,22,Spain,Right Winger,€100k
Squad Recreativo Granada,12,Serigne Faye,20,Senegal,Centre-Forward,€250k
Squad Recreativo Granada,16,Adam Griger,20,Slovakia,Centre-Forward,€200k
Squad Recreativo Granada,14,Pablo Sáenz,22,Spain,Centre-Forward,€100k
Squad Recreativo Granada,26,Paco Cantal,21,Spain,Centre-Forward,€50k
Squad Recreativo Granada,36,Eghosa Bello,20,Nigeria,Centre-Forward,€50k
Squad Linares Deportivo,1,Ernestas Juskevicius,25,Lithuania,Goalkeeper,€200k
Squad Linares Deportivo,13,Samuel Casado,27,Spain,Goalkeeper,€200k
Squad Linares Deportivo,17,Ángel Martínez,32,Spain,Centre-Back,€150k
Squad Linares Deportivo,2,Fran González,25,Spain,Centre-Back,€100k
Squad Linares Deportivo,3,Fran Varela,29,Spain,Left-Back,€300k
Squad Linares Deportivo,4,Manolo Molina,28,Spain,Left-Back,€150k
Squad Linares Deportivo,18,Dani Perejón,24,Spain,Right-Back,€200k
Squad Linares Deportivo,12,Antonio Marín,27,Spain,Right-Back,€100k
Squad Linares Deportivo,20,Jannick Buyla,25,Equatorial Guinea,Central Midfield,€250k
Squad Linares Deportivo,5,Javier Rentero,23,Spain,Central Midfield,€200k
Squad Linares Deportivo,8,Rodri,35,Spain,Central Midfield,€200k
Squad Linares Deportivo,15,Javi Duarte,26,Spain,Central Midfield,€200k
Squad Linares Deportivo,6,Alberto Moreno,21,Spain,Central Midfield,€150k
Squad Linares Deportivo,28,Gonzalo Guzmán,20,Spain,Attacking Midfield,€50k
Squad Linares Deportivo,30,Miguel Carrillo,19,Spain,Attacking Midfield,€50k
Squad Linares Deportivo,10,Fran Carnicer,33,Spain,Left Winger,€200k
Squad Linares Deportivo,21,Rafa Llorente,21,Spain,Left Winger,€200k
Squad Linares Deportivo,23,Gaspar Panadero,26,Spain,Left Winger,€100k
Squad Linares Deportivo,11,Miguel Berlanga,23,Spain,Right Winger,€100k
Squad Linares Deportivo,27,Inach Fernández,21,Spain,Right Winger,€50k
Squad Linares Deportivo,7,Hugo Díaz,36,Spain,Centre-Forward,€200k
Squad Linares Deportivo,9,Álvaro Vázquez,32,Spain,Centre-Forward,€150k
Squad Linares Deportivo,14,Samuel Corral,32,Spain,Centre-Forward,€150k
Squad Linares Deportivo,29,Zaki,21,Spain,Centre-Forward,€50k
Squad Zamora CF,13,Fermín Sobrón,28,Spain,Goalkeeper,€200k
Squad Zamora CF,1,David Troya,23,Spain,Goalkeeper,€100k
Squad Zamora CF,3,Luismi Luengo,23,Spain,Centre-Back,€250k
Squad Zamora CF,5,Bolo,22,Spain,Centre-Back,€150k
Squad Zamora CF,15,Jesús Muñoz,32,Spain,Centre-Back,€100k
Squad Zamora CF,19,Nicolás Delmonte,34,Argentina,Centre-Back,€100k
Squad Zamora CF,14,Diego Aguirre,33,Spain,Left-Back,€200k
Squad Zamora CF,20,Roger Marcè,26,Spain,Left-Back,€200k
Squad Zamora CF,22,Julen Castañeda,33,Spain,Left-Back,€200k
Squad Zamora CF,17,Víctor López,26,Spain,Right-Back,€200k
Squad Zamora CF,2,Carlos Parra,28,Spain,Right-Back,€150k
Squad Zamora CF,10,Carlos Ramos,29,Spain,Central Midfield,€250k
Squad Zamora CF,8,Juanan del Álamo,30,Spain,Central Midfield,€150k
Squad Zamora CF,16,Asier Etxaburu,30,Spain,Attacking Midfield,€150k
Squad Zamora CF,12,Ale Morales,20,Spain,Attacking Midfield,€25k
Squad Zamora CF,21,Joel Priego,25,Spain,Left Winger,€200k
Squad Zamora CF,24,Luis Rivas,20,Colombia,Left Winger,€50k
Squad Zamora CF,11,Adrián Mancebo,28,Spain,Right Winger,€250k
Squad Zamora CF,7,Dani Hernández,31,Spain,Second Striker,€100k
Squad Zamora CF,4,Alejandro Cañizo,24,Spain,Centre-Forward,€150k
Squad Zamora CF,9,Pito Camacho,34,Spain,Centre-Forward,€150k
Squad Zamora CF,18,Sergi Baldrich,20,Spain,Centre-Forward,€100k
Squad Real Valladolid Promesas,-,Pablo Picón,24,Spain,Goalkeeper,€150k
Squad Real Valladolid Promesas,13,Arnau Rafús,20,Spain,Goalkeeper,€100k
Squad Real Valladolid Promesas,1,Fer Pérez,19,Spain,Goalkeeper,€25k
Squad Real Valladolid Promesas,-,Adrián Gómez,21,Spain,Centre-Back,€100k
Squad Real Valladolid Promesas,12,Fernando Peralta,22,Spain,Centre-Back,€100k
Squad Real Valladolid Promesas,22,Fran Ortuño,21,Spain,Centre-Back,€50k
Squad Real Valladolid Promesas,24,Iago Parente,18,Spain,Centre-Back,€25k
Squad Real Valladolid Promesas,18,Iván Garriel,19,Spain,Left-Back,€200k
Squad Real Valladolid Promesas,21,Xavi Moreno,19,Spain,Left-Back,€150k
Squad Real Valladolid Promesas,3,Raúl Chasco,20,Spain,Left-Back,€100k
Squad Real Valladolid Promesas,14,Koke Iglesias,19,Spain,Right-Back,€150k
Squad Real Valladolid Promesas,2,Iker Pérez,21,Spain,Right-Back,€50k
Squad Real Valladolid Promesas,28,Yago Rodríguez,18,Spain,Right-Back,€25k
Squad Real Valladolid Promesas,6,Alberto Quintana,22,Spain,Central Midfield,€200k
Squad Real Valladolid Promesas,5,Adrián Verde,21,Spain,Central Midfield,€100k
Squad Real Valladolid Promesas,8,Eugene Frimpong,21,Ghana,Central Midfield,€50k
Squad Real Valladolid Promesas,16,Jesús Martínez,20,Spain,Central Midfield,€50k
Squad Real Valladolid Promesas,20,Sergio Esteban,20,Spain,Central Midfield,€25k
